제목,빈도_1등,빈도_2등,빈도_3등,빈도_4등,빈도_5등,빈도_6등,빈도_7등,빈도_8등,빈도_9등,빈도_10등,1990_0,1990_1,1990_2,1990_3,1990_4,1990_5,1990_6,1990_7,1990_8,1990_9,2000_0,2000_1,2000_2,2000_3,2000_4,2000_5,2000_6,2000_7,2000_8,2000_9,2010_0,2010_1,2010_2,2010_3,2010_4,2010_5,2010_6,2010_7,2010_8,2010_9,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29
달팽이,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.7363032730597541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6524388996844275,0.17939055788994832,0.0,0.0,0.0,0.0,0.0,0.0,0.9561510994504399,0.0,0.29287382098732373,0.0,0.0,0.7734492661357336,0.0,0.0,0.0,0.0,0.0,0.0,0.6338582118377066,0.0,-0.0798917719445934,-0.11699987166337197,0.33896028364808123,0.1086036497914922,-0.14945917235520856,0.008450112594409457,0.24269291866110945,0.23549853271179938,-0.3301303771212461,-0.2903687586503905,-0.07467688490412658,0.2086565975877869,-0.2635068204666523,-0.2041499697178885,-0.2512872133188869,-0.21456258729338953,0.1845006350769744,-0.1366410085981523,-0.34266376218322336,0.20021241473305168,0.47954549688751563,0.16863896591659588,0.047753119356399754,-0.05920497444016223,0.4720633997805888,0.09925906853219849,0.14108503067606612,0.3005276308218135,0.5492123766224596,-0.2431470561051252
내가 만일,4,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.5591810556997252,0.0,0.4020306584675642,0.287043141763542,0.0,0.0,0.6658033729001324,0.0,0.0,0.0,0.5132814584140012,0.2793329552001263,0.1972424719833518,0.0,0.5186507031665828,0.5668677137366149,0.0,0.17109381947133373,0.0,0.43764570964525285,0.0,0.5442086824112043,0.3342016935750918,0.24062084478290188,0.0,0.5473840158422772,0.0,0.2075685888694353,-0.05302554437282595,-0.13703558972674953,0.4102654060702925,0.04851557299002143,-0.08498308746228841,0.017698982962376385,0.2206525890202808,0.1913782873860568,-0.36408708082157965,-0.25008727362271677,0.011417464383931692,0.23719910178179585,-0.16947699165306523,-0.18496106831310702,-0.2441246970595161,-0.21207854858395636,0.3023984256038858,-0.09490248625751677,-0.36474177783185785,0.21573141146420446,0.6008527940216143,0.07559703441321357,-0.035102957297763054,0.068730261923422,0.4784677151806098,0.06566900341609909,0.15303060923479805,0.3151653916690468,0.4713520650282379,-0.15939879156495176
널 사랑하겠어,14,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.14532423431037494,0.0,0.0,0.8392382916292009,0.0,0.0,0.5191021640400558,0.07136455755019089,0.08535330740382216,0.0,0.18471795261954535,0.0,0.7985580449434474,0.0,0.5599506534464292,0.0,0.08575783029139569,0.0,0.10922256246521207,0.0,0.0,0.19499290276657158,0.0,0.9699271312667924,0.0,0.0,0.09638236224418516,0.0,-0.08757355876334079,-0.13648675617065514,0.5112285648581681,0.03499389259259506,-0.15601591351400088,-0.07689740423423548,0.25191110097341707,0.19322278670261842,-0.3346325990341201,-0.4123916805025425,-0.1127732002453224,0.2605828818202287,-0.2615518306491074,-0.15294565320820422,-0.2222830631040238,-0.3187133068961368,0.4597936366005121,-0.11302228723568758,-0.4537354249775678,0.3330834358930588,0.5622700342723915,0.04312901257596037,-0.2193450961064816,-0.10652076394028694,0.349009440221765,0.06203553772128716,0.10555722858119118,0.3130033867987427,0.38126155210507884,-0.09745509356002298
영원히 내게,4,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.21104280147521653,0.0,0.0,0.0,0.0,0.0,0.0,0.6575825414346211,0.7232192870394685,0.0,0.1671763238857005,0.0,0.0,0.0,0.0,0.6234099282142995,0.0,0.7638142039369951,0.0,0.0,0.0,0.24787703223147364,0.0,0.0,0.0,0.0,0.0,0.9687915033133379,0.0,-0.07427206221197186,-0.05959510880297628,0.26545270620684686,0.3112312391501197,-0.04057107062946106,0.06078837686298608,0.22891398891806602,0.29705393198749114,-0.3161151108315921,-0.3742242753505707,-0.04526538167405745,0.1702408094344468,-0.2815582350788112,-0.21765263719034605,-0.3903753500560234,-0.3227117216106151,0.2749821143706554,-0.09995087937869389,-0.3490381931950306,0.20020394997093185,0.7354678663200346,0.07934050634503365,-0.06698855760924775,-0.001270549765242071,0.38640575547670497,-0.13950215148386255,0.16288801494600444,0.2796611448755921,0.3498064285336897,-0.23062345937922082
아주 가끔은,4,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.14854056069556384,0.0,0.16019281809587974,0.0,0.0,0.33354002464564425,0.7074546271946017,0.5835520244837455,0.0,0.0,0.1669414398904169,0.13627682722276097,0.0,0.3373755033129197,0.6747510066258394,0.0,0.6200387333313806,0.0,0.0,0.0,0.0,0.2193913902666926,0.20209427895764773,0.0,0.3979996926080697,0.0,0.8675376447009768,0.0,0.004525977890608051,-0.10898382146992991,0.3049826156888758,0.14669969370288233,-0.09597191473228797,-0.022905086360931876,0.21877953067662254,0.07814416939152345,-0.37885774241219605,-0.3726085755012689,0.0402392205571936,0.22877215041268256,-0.22822892070497244,-0.1168767417600799,-0.22837723553661377,-0.25627052036654807,0.31077335004604634,-0.13993562576210788,-0.3624728769679824,0.23292423515550553,0.5698668032298766,0.026806829286919485,-0.003031510141708197,-0.08207175725800617,0.4376661567918716,0.008746186764760603,0.06422885448010938,0.3319955540160018,0.4038085216476071,-0.1621710570198634
歸天道哀 (귀천도애),4,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5446096246910259,0.0,0.0,0.8386896665000111,0.0,0.0,0.0,0.0,0.0,0.0,0.6552592906067631,0.0,0.7554040389576437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6019887447384951,0.0,0.7985045718141951,0.0,0.0,0.0,0.0,-0.08518181638602092,-0.09036684859239934,0.48842899531734235,0.02679995447397232,-0.10507706918620638,-0.07114238983818463,0.17029328851447423,0.25783162807323495,-0.4305410754619812,-0.4159634743950197,-0.06845734907048089,0.2747780123383415,-0.24210485983259825,-0.24250007861731004,-0.1755436332706286,-0.3965272222626574,0.32502259682787926,0.011786883364298515,-0.4847200296971263,0.15016848548334472,0.6132865116304281,0.020223621279001236,-0.2070386560481726,0.04729860122030487,0.41130370464251964,0.019542996220442713,0.15522911654291105,0.23838178357299494,0.48022540871586117,-0.12831611408642968
정 (위험한 이별),9,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.14338751969169575,0.12233084951232778,0.0,0.34355107135913443,0.23015949979218836,0.7394850875429528,0.0,0.2396093849449864,0.38116737626618047,0.20960684076596608,0.0,0.11183067452668233,0.0,0.22459862476870912,0.7136707004286774,0.27801525622133444,0.41702288433200163,0.3038612918403178,0.2554723529443553,0.13756857486491791,0.0,0.0,0.13949856699416893,0.0,0.25401505996662777,0.8229938319075947,0.25012562529225535,0.2773650089791418,0.2726049791941505,0.157765650391628,-0.06017064992769088,-0.14326121075404538,0.4352764167279177,0.08679711461239467,-0.16120344521666236,-0.09188369483110963,0.209434736681553,0.19210772729354958,-0.4071682646932522,-0.37239569457344757,0.0025010277662490836,0.2720983644915109,-0.28213706841380093,-0.17396243014561302,-0.25180053223204407,-0.28820313654390484,0.31619254436150107,-0.12701076796450625,-0.42678004325598995,0.11855007780209786,0.5141524852958718,0.09766584856844793,-0.07372196591486131,-0.08294598041963629,0.4100692166672277,0.010947940968693035,0.15462393631803334,0.33493921575217234,0.4204172037025063,-0.22838409719288866
환생,3,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5125973724532963,0.5501048848330781,0.18426934986045454,0.0,0.0,0.0,0.6103373067459906,0.16781456472195241,0.0,0.0,0.6556299221307192,0.17840021362966,0.0,0.0,0.6624882207529083,0.24135908861383862,0.20292342568294539,0.0,0.0,0.3308590781147637,0.0,0.8228408459005415,0.2526556568560366,0.0,0.0,0.27588064480000635,0.27114608909240673,0.0,0.008039813721552491,-0.14560351777596003,0.39613228484593105,0.1512081541939441,-0.13417681285566438,-0.06189319950300904,0.1780613684165997,0.2381932760878099,-0.4040014741829399,-0.3087040107471473,0.02684900093343899,0.17594032815064897,-0.22292437854533395,-0.21054999435772048,-0.2578752383476857,-0.33536525341685663,0.18031183483121407,-0.11929394538464928,-0.28565393672254163,0.2586119332506011,0.5184578610809915,0.14972934350336084,0.006759299000612263,-0.001744027109728477,0.43720646442450356,0.03308502678180847,0.013607551851733164,0.3139593475780478,0.4396873844618147,-0.24370016759811816
꿍따리 샤바라,18,14.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.6252729493534912,0.0,0.0,0.0,0.0,0.23400292593600283,0.7444973938572088,0.0,0.20631397216755265,0.0,0.6697437222079388,0.0,0.0,0.225583219999073,0.6767496599972189,0.0,0.0,0.0,0.3164450278124679,0.3407400570094546,0.0,0.8474146707396855,0.0,0.0,0.25621696613829165,0.0,0.0,0.0,0.07559154449112589,-0.04912550737506566,0.1990622058238008,0.08860668462504356,-0.18906470982574128,0.19402316066745287,0.5581253501002104,0.24718487314942242,-0.3738992828057463,0.24291471007697005,-0.11575053475610132,0.6911126246138097,-0.27419553414308884,-0.2693014646408822,-0.06986033049836818,-0.46802674678483563,0.05176885515474812,-0.08309613308717329,-0.49496441226935783,0.4412481483524065,0.3280574860027894,-0.19228785433981832,-0.08101330593006226,0.059588413903778066,0.7479358216022847,0.20206542336674227,0.24262333974616299,0.34761989718326464,0.8497672427336541,-0.19048082818390186
잊을수 없는 너,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.7129882054801703,0.30414241440327633,0.0,0.0,0.0,0.0,0.0,0.0,0.6317794002712595,0.0,0.0,0.37318673985808226,0.0,0.0,0.0,0.0,0.9277562488035831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09552746307167967,-0.17858226786730652,0.3496961677604813,0.1748256555805772,-0.15581316627183203,-0.010919374997838068,0.15434397296127628,0.14503562671400733,-0.3643400637133015,-0.29576548390974433,-0.004498216339339644,0.22088484387150256,-0.3462077803530936,-0.07443490801221234,-0.2183848376685785,-0.2715972380483744,0.33598771402454475,-0.13261323349976564,-0.41542339675381024,0.2258697327036979,0.5407949370347848,0.09324146715640011,0.023419258910846914,-0.08853729517530587,0.39137704367354764,0.07040181431240576,0.028322581107080993,0.33456000407873576,0.4460524476875188,-0.17909910558265144
넌 나의 처음이자 마지막이야!,4,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.5061452058767676,0.0,0.272924871548368,0.7794551081578793,0.0,0.0,0.0,0.2485533733926377,0.6440393358492983,0.0,0.4646007328951957,0.18963030942433243,0.535606705868643,0.0,0.0,0.0,0.2156972305065944,0.0,0.6837665958627895,0.0,0.0,0.4069050396816095,0.18741205044264747,0.5397368926243722,0.0,0.0,0.20112767376218987,0.0,-0.09961406203100606,-0.06293936281210998,0.4428083375202153,0.1328275129093196,-0.07271884034641764,-0.03193104093158829,0.21424228412268514,0.299145401429004,-0.32692318196958775,-0.32509390702762175,-0.009715965409255163,0.2331922302255407,-0.2213930467065769,-0.22821418117117984,-0.26734662969168066,-0.28450699654323136,0.29202129190724174,-0.1339265473586486,-0.30904802785847674,0.3632295423356647,0.592911911366338,-0.006178904885680161,-0.0711636122088583,0.011522910193889402,0.44720929240892554,0.06502991977917687,0.12014392436355013,0.3781549471261149,0.3609227408358658,-0.11284408909870597
스피드,4,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.7923325697962235,0.0,0.0,0.6100894187249216,0.0,0.0,0.0,0.0,0.0,0.0,0.8467417062726962,0.0,0.4880755710308121,0.0,0.0,0.0,0.0,0.21168542656817405,0.0,0.0,0.0,0.8106554800203853,0.0,0.5376446923801724,0.0,0.0,0.0,0.23189626445535616,-0.009354447928490116,-0.08487952337600291,0.3480162384837647,0.1208297751898713,-0.07857207336243899,-0.04169578257509891,0.19622459070318762,0.182989012691028,-0.33881584584493846,-0.29503435926539273,0.03504988372271114,0.22076100606252166,-0.26759076625907363,-0.16996938001145334,-0.2704901252667803,-0.28545197791228183,0.3050898219732677,-0.22523205993039644,-0.35780959057019035,0.3363303905024248,0.48674111499944156,-0.03280953753136975,-0.07436254988561439,-0.09839160083793104,0.43390387802877844,0.060107182686710184,0.05918047350338277,0.37750364218235893,0.4194943091503399,-0.14029704486430786
여름이야기 (Sky Mix),6,5.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.42303257552478646,0.906114474029008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37828586302346356,0.801345176250115,0.0,0.0,0.0,0.0,0.46340664036811713,0.0,0.0,0.0,0.0,0.37246000294353687,0.8044989802181737,0.0,0.0,0.0,0.46266071481726145,-0.020855988719019492,-0.14194167964657,0.3330043537952712,0.07739466240768038,-0.1942495575154827,0.034249961146118196,0.17808231970701385,0.15787696080520677,-0.4312800784712278,-0.24538057786191844,-0.05535614238919523,0.2587687091645895,-0.25029699410860434,-0.1955407534845138,-0.20243555655144596,-0.25820929759239414,0.1556040056433829,-0.10598771928332887,-0.3708477046548155,0.14490673354478173,0.48742355584603914,0.06167104921493485,-0.04945891491254412,-0.03210137904096413,0.5475457261064889,-0.01706453298728348,0.08960240180670367,0.35346538689587775,0.5673336345366957,-0.12817103770077096
여우야(女雨夜),6,6.0,6.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.1713177030475951,0.0,0.554270136972634,0.7914791479275691,0.0,0.1923424505372712,0.0,0.0,0.0,0.0,0.21832414527049568,0.5346639248430051,0.7550733435000558,0.2206079522386601,0.0,0.0,0.0,0.21832414527049568,0.0,0.5743475205867823,0.0,0.15871026902764895,0.4385920159855944,0.6315610209663837,0.14395879029246053,0.0,0.0,0.18160276184053373,-0.1462476069573313,-0.14485376476800266,0.4020073771581895,0.14355539984746662,-0.24057876084360383,0.018996151218156992,0.19154568076614412,0.2022687798786548,-0.3888199661047228,-0.2683800423457738,0.042679582842655724,0.31305663404806006,-0.31027424122276576,-0.17299494225411646,-0.15469024803549533,-0.2469226020057836,0.27725469237644107,-0.055884006861296874,-0.3859351390912648,0.11917207930837909,0.5258566941765528,0.06669814051729778,-0.04761098637696235,0.056969694244945725,0.44612073015061116,0.21366410298393138,0.1620616857262869,0.3805706238734626,0.4572358774847441,-0.13869157806038857
완전한 사랑,4,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.19479355719878405,0.0,0.18235120995312287,0.0,0.5233418908083717,0.0,0.0,0.8092692825182447,0.0,0.0,0.17209126694087146,0.0,0.0,0.4881049776972189,0.0,0.8556507036109321,0.0,0.0,0.0,0.0,0.0,0.3563426172841306,0.0,0.0,0.9343553601853504,0.0,0.0,0.0,0.0,-0.08151324270228441,-0.11379412908314003,0.3993419362232089,0.12587371994999963,-0.123249037631063,-0.028590823135649163,0.2424344167423745,0.15407115763001558,-0.34898323458360714,-0.3260540517254008,-0.07902359908136229,0.24518748936760756,-0.31057545594457125,-0.16549759151207077,-0.2631539585612093,-0.31840829589378294,0.36681571375164723,-0.15692725172913116,-0.3887727836974793,0.2522502833679836,0.5721179554497616,0.12687205236094692,-0.0974709267094214,-0.13745927246701387,0.3629758150006334,-0.025917570585281484,0.09531324385251436,0.3050166752396358,0.37930195794130367,-0.21080599466949934
준비 없는 이별,4,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753233188032925,0.0,0.22078139368735503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618569674203485,0.0,0.2735528728142523,-0.039498415889636596,-0.026400563421145995,0.47823078257544915,0.060431725752263146,-0.15289081192138243,-0.004144769233214308,0.09204405968609665,0.1753883298904616,-0.3964704158050673,-0.25040719967943675,0.07974332042646651,0.3212180450102504,-0.16189403280448608,-0.1939209399801888,-0.2527998968607233,-0.2904362836662604,0.25119530344001795,-0.17823895708448728,-0.45371457386989983,0.12126968418989255,0.5555160368688177,-0.023104166783088326,-0.011693839753540804,0.07198723810439815,0.3857897187830234,-0.01585518032530969,0.19400884179702524,0.3661633832950373,0.5147423929325781,-0.24883836648445956
말하자면,14,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.42133195392161243,0.0,0.9069064916542368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.032359380948428926,-0.029654884796876172,0.46745099247648164,0.11774606174663999,-0.2049270612689165,-0.018403530579346877,0.1599773572327999,0.19500574857856218,-0.3511138151865453,-0.38323013174992343,-0.06303306743502617,0.26572311039154345,-0.34021239492755667,-0.11830403632842577,-0.281645870839174,-0.2627310823649168,0.16455004733915513,-0.17122725354364285,-0.4149316196437352,0.25090453842511545,0.5351836225161186,0.04992417774807948,-0.14531319258340564,-0.04786069555781208,0.39826726391911504,0.00893199482323745,0.0683123666793108,0.3752367597932999,0.4547831213245025,-0.1709607151050407
내 눈물 모아,6,5.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.9034766952372368,0.0,0.0,0.1416539280420475,0.40455410742379017,0.0,0.0,0.0,0.0,0.0,0.8939001495714161,0.0,0.14960768823344384,0.4225636782990757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075900717449531,0.0,0.1377203791808168,0.3966274811813765,0.0,0.0,0.0,0.0,-0.12051590793262953,-0.04382229236693218,0.3904466348132868,0.2629269702338624,-0.1930482042418129,-0.07991290137428662,0.14627921782519626,0.2975484476178542,-0.3616921905984824,-0.44915301115091505,0.02716549383155231,0.33998704616023206,-0.2135846903440596,-0.23124034081896147,-0.25293559551067735,-0.3939338768350667,0.20222352916674538,-0.13250013931129856,-0.4109407268550204,0.169893358373779,0.5161817674257461,0.0015260213022602015,-0.008133759400967893,0.08611962416519721,0.3939528237471635,0.04591358906921299,0.2618878336045249,0.38236306990957125,0.3236190327817852,-0.15688809264322806
애인(愛人),3,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.6146969518085149,0.0,0.4574573753254233,0.0,0.0,0.3522383338040663,0.5094107606423546,0.1711994168751986,0.0,0.0,0.0,0.0,0.8316879303937786,0.0,0.47939833191073233,0.28012930192773605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8081141214218797,0.0,0.5359592069975448,0.2443343921618615,0.0,0.0,0.0,-0.056407256051898,-0.13579880955143714,0.4593625718491598,0.10194972303120459,-0.05582843193600715,-0.08483016679824239,0.25613554572345504,0.29375232409843255,-0.3547035206837291,-0.30025057379864684,-0.0034041908425344546,0.19467418947794907,-0.4417775429680314,-0.20202321643140955,-0.22951183738973988,-0.2408663208291433,0.3440016381258906,-0.1072796719889878,-0.338350363902118,0.21085102006163395,0.6253943497865972,-0.10581511495188928,-0.12006905745767371,-0.044809457682020645,0.36242495508680883,0.07893624354291602,0.10734206588912598,0.3735312053435285,0.4332856453010734,-0.2052506515428319
님은 먼 곳에,15,9.0,9.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.1683464775589669,0.14684831542144397,0.0,0.47510347415895327,0.8480397639646833,0.0,0.0,0.0,0.07211299001004992,0.0,0.1577257413558623,0.19402642029724632,0.47516012152863557,0.8387996762776485,0.0,0.0,0.0,0.09007941344049755,0.0,0.0,0.0,0.17188631672662896,0.16988952027209311,0.46948560825627506,0.8450587313275887,0.0,0.0,0.08397409881095855,0.0,-0.006345203926180859,-0.03088640533836491,0.4353718050132809,0.09951917856303324,-0.21814536378601096,-0.05631583799847895,0.2665997835448438,0.2143775374146111,-0.39983270618032263,-0.45719748945255956,-0.0328310941379652,0.26459816529090147,-0.28203875395323497,-0.17770722363963273,-0.21988756405414048,-0.3527075054281088,0.29677321695644093,0.0002833590211616044,-0.4184506629784423,0.24017884043404406,0.5178864988756468,0.06772316448076303,-0.16253987651988752,0.009344291377459171,0.44734414406569606,0.11828526358557753,0.13113183480496687,0.2870203844181834,0.36166335426899326,-0.06001020711566131
Aspirin (아스피린) (12 String Guitar Ver.),5,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013249054831522768,-0.10666705511750714,0.32477231796390266,0.23898170103308974,-0.07979298755526543,0.07280832835503163,0.12309795265556664,0.18711653876528944,-0.3713951594251338,-0.3184584929577766,-0.0144254553622456,0.2294466715826783,-0.30044812861309256,-0.13499166908603843,-0.2934451639972707,-0.22035543878452593,0.2593797616940993,-0.12179015221334594,-0.3665470659172022,0.2395274024657024,0.6216961215901119,0.01787188354759447,-0.0732218168515672,0.031245713009529056,0.38173043519578953,-0.09390055270169571,0.09526480022337168,0.30726560347423115,0.46232394109009417,-0.2166649240059077
작은 기다림,5,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.3516040474514823,0.44995570649239364,0.26166367708141064,0.0,0.0,0.0,0.0,0.7344400486803374,0.0,0.25699103292007175,0.0,0.3909007399597327,0.3205778613515779,0.0,0.0,0.80982826519484,0.0,0.0,0.2976652939153269,0.0,0.0,0.1927997311598577,0.48512530191496056,0.31965974714658085,0.0,0.0,0.7248716605791717,0.0,0.3160070044318371,0.0,-0.02427020178908862,-0.1283912068793496,0.35156917776369934,0.2709015939767287,-0.1617000438272953,-0.05426992680730515,0.18770583040867617,0.18855404915758273,-0.3788837069301929,-0.3717277287369938,0.04343629033458464,0.22888406234097133,-0.3859428397732452,-0.0938906727304447,-0.22544925907644833,-0.27346145292038765,0.29426320473148115,-0.03618827694122797,-0.33865536554056463,0.17776196965387145,0.6204691101046442,0.02725269307282943,0.021659499744079935,-0.07767060976837156,0.4047567312723225,0.052633720425237875,0.10208226530586631,0.3498762504206699,0.39844505052145535,-0.2330177955654929
